order_id,review_score,sentiment_negative_proba,aspect_delivery,aspect_seller_service,aspect_product_quality,aspect_completeness,aspect_expectation_match,aspect_packaging,aspect_price_value
284e6746559a13cf16f5941bc6872c4a,1,0.6808792535554256,False,False,False,False,False,False,False
ec07555943e04d757937a8bea3a75ed7,3,0.216058395362346,False,False,False,False,False,False,False
1811959f3ced8abc0645c21285a5a4d5,5,-2.178118049690197,False,False,False,False,False,False,False
81e729c96d2b8301d0c537f50c00dabb,5,-1.1332895633058224,False,False,False,False,False,False,False
9dbf98463571bd46e501a18aa7c2899a,1,0.33038799554735765,False,False,False,False,False,False,False
610cb5d8ac9938a7e80ee9e3b9c04be5,1,1.6951776489547048,False,False,False,False,False,False,False
de001e88a16cecc089b911816d0cc818,3,0.8553114926958648,False,False,False,False,False,False,False
7326b80e8032981dd916354e7030923b,5,-2.026236157619592,True,False,False,False,False,False,False
df499c63856f6f9152046828360192e7,5,-1.4514150696874988,False,True,False,False,False,False,False
40c6a42661f5f364a97085bcdc278a55,5,-2.5733313158407967,True,False,False,False,False,True,False
e212133c649bc2cb01579ef9fff04e63,4,-1.0813720294037754,False,False,False,False,False,False,False
c2b32a9eef15f09698bb2ec1a17a6a70,2,0.9429417553624765,True,False,False,False,False,False,False
b1726f5f5eee97d8fea5de3919216920,1,0.9592920228944398,False,False,False,False,False,False,False
b85f9848a67767d36a4c39d1237b471a,1,0.8405756258247213,True,False,False,True,False,False,False
c765801ff1022b82d664e0a1b114d4b2,4,-0.4176710734193111,False,False,True,False,True,False,False
c32b4d70241f1ac1d8802908cfc85f03,5,0.015922851992588832,False,False,False,False,False,False,False
aa93e3c6d83d9d067dad35f632ad1b0e,5,-1.72843086511996,False,False,False,False,False,False,False
3464107c541f0583d599cc7d335cb9c7,4,-1.1121519649105789,False,True,False,False,False,False,False
ce46087fc2b4d09a468f6599e33dafd0,5,-1.89395178753171,False,False,False,False,True,False,False
6a3f1f1fc8944e768c77c0df361679f4,5,0.10144329188237011,True,False,False,False,True,False,False
a52afc640f675ddcbf056eb1e7967bc0,5,-0.9537265906989967,False,False,False,False,False,False,False
162cf02f9877cddb71e0bb217b585128,4,-0.2931033201130752,False,False,False,False,False,False,False
1f453524ca7946b73a175299b82a66c0,3,-1.093818680540223,True,False,False,False,False,False,False
41be20762988289839be27508848b8ef,5,-1.2592957731217798,False,False,False,False,False,False,False
4de5e476244e0fced5eabc7d26c02dd9,1,1.2391156809553951,True,False,False,False,False,False,False
60b206a5b9791b512e2f06a91360039c,1,0.9190909213516879,True,False,False,False,False,False,False
1ea9316ca3e32cfa3173f812c09245aa,5,-0.9601954501580627,True,False,False,False,False,False,False
0f9c4649f5424745dd8ecf5147c6e00c,5,-1.5943135507255866,True,True,False,False,False,False,False
ce771c5895b52f1d306746c60afba9b0,4,-1.431312862439996,True,False,False,False,False,True,False
c43d9824271456d761379296996811fc,2,0.5518982706147416,False,False,False,False,False,False,True
f3ef0ddf732dfd6a0c31fe3f8cd3b948,5,-2.26449654452808,True,False,False,False,False,False,False
de6849867dd230818cd854b69f5b21f7,4,-0.8895155823326267,True,False,False,False,False,False,False
cf014dc8804713618176fc95af41b221,4,0.42415511310249177,False,False,False,True,True,False,False
3a05158275b431c21a0f5969d602c890,5,-2.2827597841519385,True,False,False,False,False,False,False
fc24613395700f29adf22b2383c12bb0,1,0.8621346548712842,False,False,True,False,False,False,False
7c84f3ad69b989de803692b81743e3e7,4,-1.5888967591325627,False,False,True,False,False,False,False
d75c7f835d8202b5b66fc2c1d4e3b3ea,1,1.9408076380903672,True,False,False,True,False,False,False
7813842ae95e8c497fc0233232ae815a,1,1.5195541256748717,True,False,False,False,True,False,False
b5645b72f0e1b78b622c8a6a4cc06371,5,,False,False,False,False,False,False,False
57bea8e109ecb1711cda36ced17c1b1e,1,0.8262152135224347,True,False,False,False,False,False,False
ce5f7f7ad317c7433154353ccd683f5b,4,,False,False,False,False,False,False,False
956e905489c92b9c9478e8bd23609261,5,-0.853810828781608,False,False,False,False,False,False,False
baaaa6a46bf8f53d113193a6a23efbd4,5,-1.4012374606317275,True,True,False,False,False,False,False
857699cd8c2658e12a5870b9b54eadfb,3,-0.7885154114985223,False,True,False,False,False,False,False
69a9472cf248340a42a3801c33f5a0d9,5,,False,False,False,False,False,False,False
230c3aecc2d5f855e6dd4ce8a98ecf13,4,-0.7186315503247678,True,False,False,False,False,False,True
7672a59c69b073e25dba933ef431d182,5,-1.6829677213522043,True,False,False,False,False,False,True
c24c7b464d5be50337dc32755b2da963,3,0.35267753843449523,True,False,False,False,False,True,False
f83bf700fd487b12bd7eb71e578575a3,5,-1.8021112382244615,False,False,False,False,False,False,False
727412faf7aef5ef3c7e0f03350d80c7,5,-0.7775161697262403,False,False,False,False,False,False,False
d063dcc119860db74b0e76cbac5fb4ca,5,-0.013518586187745346,False,False,False,False,True,False,False
b1bb317f7d7fdeefca25499d3e62cb48,4,-0.6548145860507789,False,False,False,False,True,False,False
5c97cc0de518333940b05d3c09558004,5,-2.1445739285592373,True,False,False,False,False,False,False
b6cf32bbf714e2bc090814145da801db,5,-1.7696103237120044,True,False,False,False,False,False,False
6be0e40ad5ed600b9e6b90fb9f58ba3a,1,1.6350540168961039,False,False,False,False,False,False,False
2887e340dedffaaf9e4f86c762b2a788,5,-1.584200115138962,False,False,False,False,False,False,False
443927ed7bbf7df399ca64efdb0b684c,1,0.9567303778130417,True,False,False,False,False,False,False
8b693238573589337ab106bbf08ed2b3,5,0.5258974511879683,False,False,False,False,False,False,False
2bacd0ec76fd0e9fe78bc4395ba0d63b,5,-1.936783875480141,True,False,False,False,False,True,False
d9f834b712ac280bbbbcd7a3114c240c,1,1.1633707436272132,False,False,False,False,False,False,False
3933b7e5a1db4b87455b4c0a6c561690,5,-1.0813720294037754,False,False,False,False,False,False,False
ff60bb891018547f7e6b79f9286ff166,5,-2.123812292151626,False,False,True,False,False,False,False
61bc37c42c68767e75243b8c2061f5aa,1,1.4672580703555456,True,True,True,True,False,False,False
143557cd5a7387503d5222e9a1efed75,4,0.3581944329844534,False,False,False,False,False,False,False
d8337c037ad19b2a0b903ccfc3e06464,1,0.9310358739106136,False,False,False,True,False,False,False
bbed43d93838be47e3a0b194063660e2,5,,False,False,False,False,False,False,False
5c9a09fd2021bf429b060aa68282c87a,5,-1.2769133388872094,True,False,False,False,False,False,False
9aa01fd658d6e6794dfc650349c61735,5,-2.1026741303805045,True,False,False,False,False,False,False
f6ca2b9e738276a523e65504634a762d,5,-2.4256917710627928,True,False,False,False,False,False,False
4e0d63d72f1cacc32d4cbc36b7d1d176,3,0.5843373842340782,False,False,False,False,False,True,False
392ed9afd714e3c74767d0c4d3e3f477,1,0.7584068961680809,True,True,False,False,True,False,False
29a73b04c3a24a3d00b7262ab67299ad,3,1.107467658557829,False,False,False,False,False,False,False
9b5f1d8f674dbded691812e5fe07db5c,5,-1.5365241360526554,True,False,False,False,False,False,False
b4c035ccb21c24eac46fc9298084e1f7,5,-2.0794142174266215,True,False,False,False,False,False,False
401de49ffa73d6f2b442357b6c84beab,5,-1.0813720294037754,False,False,False,False,False,False,False
4dd4fdc64737dc3f4472ceda049cb1ba,1,0.4423262590663978,True,False,False,False,False,False,False
8e1d33832d930d453a3a329a0fa4c604,4,0.8909394720743532,True,True,False,False,False,False,False
7d37bd17f502baa7c5a25453abcf9003,4,-1.5672026884803456,False,True,False,False,False,False,False
67d8f4eb477222d7b5b81daa8e007bdd,1,1.7990831146059914,False,True,False,True,False,False,False
e94463ec887705d951724d52248d7855,3,0.9721809786167409,False,False,True,False,False,False,False
93b590057f946fba0bb236c96d384a89,4,-1.0813720294037754,False,False,False,False,False,False,False
256c2127e05b924a7cbf69f95e3c4830,2,0.5871727341878986,False,False,False,False,False,False,False
a7d6661622ba254f0be9fa2c51d97253,5,-1.0906987094238274,False,True,False,False,False,False,False
36fab5ed597c9dca017dfa0711e84687,5,-0.8362705779780006,True,False,False,False,False,False,False
8a7f0e6d9767d52a05dd48229e24d766,2,0.7860412729948768,False,True,False,False,False,False,False
ba726c9844d9393a779180c32dbfa0eb,5,,False,False,False,False,False,False,False
b50261ba6fd497d968f45d9687e27e84,1,1.3144442879301974,True,False,False,False,False,False,False
a557df88b44a07cf9885eb897089f0f9,1,0.7896695917899033,True,True,False,False,False,False,False
9cd1a38b56d3067cee2bb38aaec7a267,5,-1.3343300432885048,True,False,False,False,False,False,False
9f5bd892aa4c461b116e5c163f16b40a,1,1.108831485399239,True,True,False,False,False,False,True
63395e53d28e53559462a08ceb1b2df6,5,-1.7340104139759926,True,False,False,False,False,False,False
de2ae79d51e271f2e078baca93a2fb05,5,-1.2039454317861158,False,False,True,False,False,False,False
a08e444c29fa117e22e5408c3ffd6646,4,-1.939529431393046,True,False,False,False,False,False,True
941019ce2dd2c6e0283d3dd469b1c5a0,4,0.5180770325100589,True,False,False,False,False,False,False
537be38441cb6b55c59979427abe99ef,5,-0.550190036726115,False,True,False,False,False,False,False
fee9afa24ed743a26803c4d03e8ba5e1,5,-2.0400446556046727,True,False,False,False,False,False,False
1e7aa16222b1c59810585e0dc2bf73ed,5,-1.4243087324143988,True,False,True,False,True,False,False
3f1d249edba2aa6c515b7d62c5b0641f,5,-2.287678470421765,True,True,False,False,False,True,False
9de38c42ea4d33af19aac6c4d6c4b146,5,-2.402324343297792,True,False,False,False,False,False,False
6a4d031d68d8f41c14ee7cd194023800,5,-2.6207912578270083,True,False,True,False,False,False,False
26d68d1f4cc791daedd467b3519ed476,2,0.7604121621921673,False,False,True,False,False,False,False
9ae90d0ae423d9ac6caad40cd7a6af6b,5,-1.2744700132880014,False,True,False,False,False,False,False
0ab4790a52443a30df72f298b03077db,5,-1.651923989968196,True,False,False,False,False,False,False
9a56a27f9e40fe95b274a5e618b798c7,5,-1.7673673519013224,True,False,False,False,False,False,False
b523ce1995c46d7ad970da56cbf867e1,2,0.4532008290672489,False,False,False,False,True,False,False
b53daded44cdc3c3f3e1962c34ebdbf2,5,-1.6802996341100784,True,False,False,False,False,False,False
e167837b2967616b88c23b061b9d32b6,5,-1.0813720294037754,False,False,False,False,False,False,False
0a3181424fe55b41f1f0d53150c6523f,5,-0.6580853399843403,True,False,False,False,False,False,False
182fb1824c0cd548ce120c6108630e37,5,-1.7315537595160162,True,False,False,False,False,False,False
2c203f4297ffa221e33a90171c24249d,5,-1.5724044405539006,True,False,False,False,False,False,False
4d315c56f2d8d8d27bf1a1365d41c923,4,-1.1882272419217754,True,False,False,False,False,False,False
68a55342d14fa00a20d909260f000545,4,-1.8571271237254758,False,False,False,False,False,False,False
d4de2f5093e11fecfa11da7ea4a09a21,2,0.7491424290454959,True,True,False,False,False,False,False
c3268641873c510f155cf452759b1ace,5,-1.5850744231166387,False,True,False,False,False,False,False
639136e1c9d70479de8dfa922ad2cf85,5,-0.1292383718200088,True,False,False,False,False,False,False
c2cf7a378143a3cc8bcd7c1cacbc3f8c,5,,False,False,False,False,False,False,False
1a35a638a0ccea24d66ae229e2d5d9d8,4,-1.069794848261651,True,False,False,False,False,False,True
e406f3cf4b3e23077d22eb4346d6471c,4,-1.0538744636024018,False,False,False,False,False,False,True
1e54ddebe12a41afeba0ff4dff0613f8,5,-1.7672478359303985,True,False,False,False,False,False,False
8deef23d1fd8c6c5f9f3d449baec0648,1,1.3324423374667878,True,False,False,False,False,True,False
57261741e78d278aab2b462220b787f8,4,-1.567367062409303,True,False,False,False,False,False,False
7ba6bafa2332bb4f844e2a2a29946773,4,-1.6729966497266973,True,False,False,False,False,False,True
44f720ecff743e26f1e3389c21fa89d2,5,-0.9122556960903518,False,False,False,False,False,False,False
2ce193276df0831b86cf55d9c47ce8a8,1,1.5154383296394651,False,False,True,False,True,False,False
37f48a21c9c1cd7784eee9e1c6a91e5b,5,-1.0813720294037754,False,False,False,False,False,False,False
b60358f8d4534fb99bb8d06929e1b02f,1,1.3861075768269595,False,False,False,False,True,False,False
d5413af9e6a487fb5ebbee25ae9495cd,4,-1.5007261427974856,False,False,True,False,False,False,False
b69d93eb408ba1dbb0f56f69817a6ac4,5,-1.993682813575448,False,False,True,False,False,False,False
3967044b1f033a8b079e050cf79b2586,5,,False,False,False,False,False,False,False
43f637f4ddf1f51c9a9ab9a34856d259,5,-1.7710598763512424,False,False,False,False,False,False,False
5c94016e2e826e386554fe7e183161e0,4,-1.4168720078997317,True,False,False,False,False,False,False
7891c58fcaf852455c9b8ed210e31a4c,5,,False,False,False,False,False,False,False
7b3eaa9c1b740e4f097d60f54aa44ede,5,-2.1519969088741226,False,False,False,False,False,False,False
4daf6e58465b705648162ccaa80a9ce1,5,,False,False,False,False,False,False,False
e4cb234bf724fa255f0ecd4d95f72a9f,5,-2.7988007777708237,True,False,False,False,False,False,False
03f4fbe820830f14931ffa4631cb0912,2,0.7156075278668047,False,False,False,False,True,False,False
82121ebedf0f27bfb35630958489c7ea,5,-1.7593804902266061,True,False,False,False,False,False,False
d459a5cd21218ae140bbdf31aea15fa0,5,-0.6439427720581599,True,False,False,False,False,False,False
419de35b9f49a3e9822b8f09116cdea2,1,1.3316333892308538,True,False,False,True,False,False,False
50dfd1d8502e5ef282d85dd49cee6db5,1,0.1814374456235377,True,True,False,True,False,False,False
c51ac8cd56af613cfb3e2c369123b13e,5,,False,False,False,False,False,False,False
a73decd86173a2da359011bebf8e4ac4,5,-1.6106815518074509,True,False,False,False,False,False,False
adb868b8d7d0bd7fa24ed186543075ca,4,-1.1291820263398562,True,True,False,False,False,False,False
940732b8dc54f854975ffb339263bcd6,2,0.5913826434325978,True,False,False,True,False,False,False
bdf2232a3cc316d1649fc8faabec0f21,4,-1.1775514119015118,True,False,False,False,False,False,False
149e467b7d8c16156fa0810e8b4e1e8a,4,-0.4071714667916544,False,False,False,False,False,False,False
91d62a361b8c239a73fa1d50961da3fb,4,-1.0813720294037754,False,False,False,False,False,False,False
a29c6282a6e4ec30881051cfaa99029c,5,-1.7897411734261124,True,True,False,False,False,False,False
d7c320185a2f9b32f5e2370ff3f8bd64,5,-1.8679784425152492,False,True,False,False,False,False,False
58e7140d9d368a70076dc999a7a7bf85,1,1.4939969682114533,True,False,False,True,False,False,False
2ded8cdec0bcb071385b4d6a6ba4823f,5,-0.9986055877197801,True,False,False,False,False,False,False
777e1991a17b077dc363745bbaf05e2f,5,-1.516254204168081,True,False,False,False,False,False,False
0573b5e23cbd798006520e1d5b4c6714,4,-0.8087105503627238,True,False,False,False,False,False,False
ec6973ff08c168f0376770d9eed25eb9,5,-1.2913846121073305,False,False,False,False,True,False,False
b6ac9e1564a4ab43f7958280ebc3ea23,1,0.7423408766848838,True,True,False,False,False,False,False
374a125372cffb30e8e2df55f8448da4,5,-0.9393583130837837,True,False,False,False,False,False,False
8c13aa9bfa920854ca73694d94387d40,5,-1.503166024296696,True,True,False,False,False,False,False
52cf615b489664cc51497014207226db,5,-0.9573879498404336,True,False,False,False,True,False,False
d4497ce5e801d56876bd6c9e514767e5,1,0.8212794746477864,False,False,False,False,False,False,False
92513c17b1e446ae2b162527361b595e,3,1.8643140763646557,True,False,False,False,False,False,False
a6ddd2889891733e0af306332c71a3b8,1,1.856741047333467,True,False,False,True,False,False,False
231184521047214c5f9a91d0cfa84df5,5,-1.291206076824078,False,False,False,False,False,False,False
f526502583165bcf37f59cb5092ba1e7,5,-1.2525915513901125,False,False,False,False,False,False,False
85390f5003d9b2084c226bac317cca79,3,-0.14220955004516245,False,False,False,False,False,False,False
61e278d1de3edd9fe7a19d62737ebbf0,5,-1.2051828512934706,True,False,False,False,False,False,False
c8dee79811750611b390fe9501b1c543,5,-1.0638079074365128,True,False,False,False,False,False,False
6b6634917b74d4db4d32cf09754c061d,5,-1.3567477867020625,False,True,False,False,False,False,False
f9f159ecaaa3dff842ad66c4ce03e64c,1,0.8190041032180663,True,True,False,False,False,False,False
62310e6941dd333f0a8bfde5ec77d8c6,5,-1.134306280083162,True,False,False,False,False,False,False
398f1723ca5725d585fbc000ec3edb05,1,0.6265042289860071,True,True,False,False,True,False,False
493df4388d821e8fe154543cceafa20d,3,-0.3967750214151303,False,False,False,False,True,False,False
2961944c535cdf9a35710b3296931c78,5,-1.0813720294037754,False,False,False,False,False,False,False
33526a04c7941ab386cc410962b171a0,5,-1.3961217310519918,True,False,False,False,False,False,False
f4189fb0552533573aafaecb8f254dcd,3,-0.43896419014387933,False,False,True,False,True,False,False
a8a3eaaf155bc111acb10e0536a9e753,5,-0.6041364341493989,True,False,False,False,False,False,False
9792e6669ba4f0e23d84a9ac8af2a423,5,-0.8160798238099918,False,False,False,False,False,False,False
dec9169d4f8c2e229d7421e28ef70781,5,-0.9848058372559115,False,True,False,False,False,False,False
73cfd52c2ab878481307dcd97df6155c,4,-0.7072810179286875,True,False,False,False,False,False,False
e33ed9bacaf02833f0c4dff6e8e20bff,1,1.685866861214393,True,False,False,True,False,False,False
fa261f64fd3982351db812235fd682aa,5,-2.0563237826466367,False,False,False,False,False,False,False
20179c04ba0e2e024542349ec1d5d263,2,-0.28337553964888307,False,False,False,False,False,False,False
2e32dea8a4d1ae5499a67674b387bc6a,1,1.4374397269602586,False,True,False,False,False,False,False
61edec4c7086a5383dc4f5e6fca69e9b,3,1.1884763525260116,True,False,False,False,False,False,False
26cf5f2fef907ebc54269ab08ba4fc3b,5,-1.4040035323627857,True,False,False,False,True,False,False
20febe29f23cdee32db9532860db7341,2,1.3414520388030464,False,False,False,False,False,False,False
75306e9e0b8f64c5bd70c0d24f87a759,5,-1.6943441240965806,False,False,False,False,False,False,False
e3e2cb00e99c9e726151683fe032019e,5,0.07978360402132995,True,True,False,False,False,False,False
eda3cb37479a52de9848bfba4b805cdf,1,1.3101022267919658,True,True,False,False,False,False,False
9a886ac42ca6eb5571fbdd1bdd8be02e,5,-1.0026718676935258,True,False,False,False,False,False,False
78dec59f50d90e8c0cb22eff4dac7b07,5,-1.190330203611691,True,False,False,False,False,False,False
bc5f75667672b3ffd7dd4daea8c408ce,5,-0.389216306908008,False,False,False,False,False,False,False
d2c021c9649e328e98f4b09574854cab,5,-0.4960955117203406,True,False,False,False,False,False,False
b62c9d7c54bcbba4952040001348e00c,5,-1.0813720294037754,False,False,False,False,False,False,False
d1bf35d75370a60c682bef1964a52443,1,2.163069987250532,False,False,False,False,False,False,False
881d60b41ea9627a5428fb78693fad34,1,0.6374289193196051,True,False,False,False,False,False,False
3fe0550ff13606fe21abb5e1fc426a20,1,1.4496799485500174,True,False,False,False,False,False,False
47e90f9c867597102381120afab2be4c,5,-0.10287839967339288,True,False,False,True,False,False,False
9e9cfa056dcd246d1bfd47f58a771abf,5,-1.9146460854957552,False,False,True,False,False,False,False
d0d6f28c88378bb68aaed959896a43f5,3,-0.46307648924132855,False,False,False,False,False,False,False
0f0da37d4b99bfd602829ae5992b2d57,2,0.801611198231954,True,False,False,False,False,False,False
b058d10cd1c5819182e6071160eb23a0,5,0.739321977907993,False,False,False,False,False,False,True
cb7911a7f5f016586dcdf66a52c1f096,1,1.2971658568204485,True,False,False,False,False,False,False
9bdf94af058f959fbc09c3ea1eb32465,1,0.9649826244557199,True,False,False,True,False,False,False
70d6a585155b39ed84fc4cab834764ee,4,-0.7762471418906314,True,False,False,False,False,False,False
3c71011c33cf4ba95d18787bdc0e94d3,4,-0.7939950365210432,True,False,False,False,False,False,False
41efbbf74c4dc9530e8ab1e0c3f947c0,5,-0.9399221891972037,True,False,False,False,False,False,False
eef74475f10dcef7d91f261873e054fe,5,-0.262154570319529,True,True,False,False,False,False,False
2b3c4e25e8edee43a664159df5afa3ea,5,,False,False,False,False,False,False,False
0d9132dcd087abbb6771db9371e1f951,5,-1.5146911788552222,False,False,False,False,False,False,False
25de47610b1fe93d066d999828c0fe57,1,1.3691443946952195,True,False,False,True,False,False,False
a3ef589d94a7dd3b117dc0e46c29d479,1,1.4290430906511666,True,False,True,False,False,False,False
90214a4751f75ee8783bed5037f9b0db,5,-1.0813720294037754,False,False,False,False,False,False,False
d0474ae1c2cc3b4e0ac853b073fec9e9,4,0.3757128037181334,False,False,False,False,False,False,False
24d3148ec0762872918b6c2805afac45,1,1.0021504613313073,True,False,False,False,False,False,True
caca64f71d73695719939294fa88c791,3,-1.2048549208351957,True,False,True,False,False,False,True
02f6d9982a52e44cf5a2be82598d078d,5,-0.2540931607527178,False,False,False,False,False,False,False
bcc4d7b9422f45610ec4008b5012e842,1,0.6329220751215733,True,False,False,False,False,False,False
0745fd0c5e5bd55f752798a152b1d04b,5,-2.8850193764896206,True,False,False,False,False,False,False
9c62704f17ec0709183bec5c8695f34a,5,-0.8881854932711428,False,False,False,False,False,False,False
4c480567d1db63cffddc552638c35d8f,2,0.7199998743659409,False,False,False,False,True,False,False
f6b803d15fa58d6e0409ce0cda40121b,3,-0.5398363500127277,True,False,False,True,False,False,False
371144639291ca32d97aa87af7ef134e,5,-0.7676922981877786,False,True,False,False,False,False,False
5fb62412231e7d147e00141ae5aa520d,5,-1.2316108851550611,True,False,False,False,False,False,False
381d16906fcc904fe66028d7438ebc3c,5,-0.6435505892434394,False,False,True,False,False,False,False
362b6af60a35f334d6df5c237a9897c4,5,-1.2398576732690905,True,False,False,False,False,False,False
7df3fcf1165828f7300fe1816834530e,4,-1.0444940768061555,True,False,False,False,False,False,False
0f5cbec89ff4ccb991c248075eb3131b,5,-2.618060618347392,True,False,False,False,False,False,False
24cdfd401a113857553214161447483a,1,0.869801845279153,False,False,True,False,False,False,False
4c69bbdad86856084206eaf2d9349122,5,-1.0527104847172928,False,False,False,False,False,False,False
a50031be2e7818ce082a22db3add373b,1,0.6945616796406243,True,True,True,False,False,False,False
78edd1ffa7d6932c983c695fbaf976e0,5,-2.3819691874038087,True,False,False,False,False,False,False
57e34f23ea6f7d6197a2792928bfbb04,5,-1.1297708212825397,True,False,False,False,False,False,False
d4d39612c58e84f0170e65b277f676af,5,-1.670740412866356,False,False,False,False,False,False,False
6b9a9e40ac9cdf69e9d4c2643e7d9e21,5,-1.7198592922376132,True,False,True,False,False,False,False
fdace49148cbd2b1a22811baf02f5fd1,4,-1.0813720294037754,False,False,False,False,False,False,False
503c7d5d134281cbc25783a87057f690,5,-2.3153753001839212,True,False,False,False,False,False,False
61f09a5c165d4739d93255570e4ca385,1,1.4492310586243824,True,False,False,True,False,False,False
8d231bbb38eed41a50b6c9eb0c5a08c8,5,-1.785148985731225,False,False,False,False,False,False,True
579c04f647cacb17047677baa1282eaf,4,-1.3587966795949842,True,False,False,False,False,False,False
70e028766affefb2a0c1dbe2cc075f2a,5,,False,False,False,False,False,False,False
db70f8a5634ca9a20586be3dec6ad653,2,0.8938807280554456,True,False,False,False,False,False,False
6a411c43a42ddb752d87534a423d043a,5,-0.28072772365897414,False,False,False,False,False,False,False
22403c79fdfa9d3b95764cef063e0e56,4,-1.0527104847172928,False,False,False,False,False,False,False
b60b122b336eaee3323565272f117bec,3,-1.0944533415423325,False,False,True,False,False,False,False
ecdec61b6acfa5ba6f5050cb64d166aa,5,-1.8524026126914293,False,False,False,False,False,False,False
b8e9df924b8a1dca22c4920e9d6b33bc,5,-2.3681206718600016,True,False,True,False,True,False,False
a129a0b8785b916a293d2203d87b4da8,3,,False,False,False,False,False,False,False
45ffb70b5ab194d69842178149ef0c70,5,,False,False,False,False,False,False,False
cfb25af2ff2642d7d6fad1a71d577e0f,5,-0.9492321189193585,False,False,False,False,False,False,False
8993af9c591e49725d6658a86ab3314c,3,-1.906120313004541,True,False,False,False,False,False,False
0476f6eca64ad7ce1bef51f7308871bd,2,0.5158773278934665,False,False,True,False,False,False,False
489e6c889dd29088ff5646a8c6d106ad,5,-1.1595731491165993,True,False,False,False,False,False,False
c4d7f25ccb1c6a9d798bcce9b814ab02,5,-2.666323668409557,True,False,False,False,False,False,False
b88cd65e1d90bf6e185bf9b6f0b614cd,1,0.9674826149869581,False,False,True,True,False,False,False
f96ae3b7b3fa4a0b2644a183d6cb620d,5,-1.354017955423231,True,False,True,False,False,False,False
3eedc4839b9894c9cf39f1893b3169e9,5,-0.9577582244903551,True,True,True,False,False,False,False
5075b9e252eb0b3f1350f282c94a82b0,1,1.8371174915837103,False,False,False,False,True,False,False
ea60e9579f440bbca132b795ff54807f,1,0.9877773148212615,True,False,False,False,False,False,False
5c05c6001482248cca1f553a2c0b0421,1,1.0555047605977212,False,False,False,False,True,False,False
2b86487ced52ef357d5454397ff5538a,4,-1.1901187247301501,True,False,False,False,False,False,False
af3327b567206d03f49d5cc63c712a22,1,1.1596587682993649,True,False,False,False,False,False,False
b209d9ebeffc9e2d9792355b594c5b25,5,-0.6568237538529765,True,False,False,False,False,False,True
6a0ac163171ef70a5386eae45e6a799e,5,-1.5002653646388668,False,False,True,False,False,False,False
58651d692f3fb03a452df6646056b8e3,1,1.922261025154199,False,False,True,False,True,False,False
33333d8eea2fd73fef836145d8e725ea,5,-1.8781479434129724,True,True,True,False,False,False,False
7c9c86e000d63d474d4e1f17d1b06fd8,2,1.0036721565173083,True,False,False,True,False,False,False
47e8cbf8f737294d8ca46cb2c4229cfc,4,,False,False,False,False,False,False,False
386fb64833979f990b7d61cfa9619572,5,-2.5937051005438385,True,False,False,False,False,False,False
a49bb03badf724e5180699f77387a444,1,1.280481140231648,False,True,False,False,False,False,False
265ce9ee4cd51d2ebe4933dd49490f64,1,0.9827156562806217,True,False,False,False,False,False,False
566664b31c9fed474421011b0fe4aaed,5,-1.9727500936468734,True,False,True,False,False,False,False
ee43c2648eadad1558b2e3130b736c7c,5,-1.7163812929346602,True,False,False,False,False,False,False
87e5688122b4c8765d4abc62af2c9ade,5,-2.197307801260885,True,False,False,False,False,False,False
1441bdf56d9316c4649d04ecf5055bf5,5,-1.235422219075001,True,False,False,False,False,False,False
9463979a72f79c0324a07095d572007e,3,-0.3649618585947588,False,False,False,False,False,False,False
53036d8a739a905871d7f0096fa3b339,1,0.8026404375649213,True,False,False,False,False,False,False
e9ab3fdd8251492add1d9ccc054c8b4a,5,-1.278111658846727,False,False,True,False,False,False,False
24abde75980ca7fd4234cc23e098c2ee,5,-1.4564625378715426,True,False,False,False,True,False,False
092de8ef0dad90862e5c0dfb15a10790,4,0.03659254774666498,False,False,True,False,False,False,False
bf5155dc24b8690b94d2a021bb3c5a9c,5,,False,False,False,False,False,False,False
81928f41f8a362d614d4e4073d24de07,4,-1.7758746158195526,True,False,True,False,False,False,False
dac240c372efa20977771d685d447ec2,5,-2.8417457954953447,True,False,False,False,False,True,False
996763a377a7e96ea28f02058d1e1883,1,0.5765233447042789,True,False,False,False,False,False,False
0a0f50037a1e1b7c239ac621dbd8a03e,5,-1.4092857698459578,True,False,False,False,False,True,False
23cb4df42223720155bea8a496cfd0a1,5,-1.4750517667568621,True,False,False,False,False,True,False
3b2d47df8aa11bc72eb017ae96631c4d,5,-1.0813720294037754,False,False,False,False,False,False,False
6acf90c38bdd8b8c40950b821624787e,5,-0.9184654777868743,False,True,False,False,False,False,False
df78dad0e4ef0211f5622cc26f335900,5,-1.4418010586104462,True,False,False,False,False,False,False
86e15c44520932e049ca96660a60b776,5,-1.2039454317861158,False,False,True,False,False,False,False
906fa2ba215b24e3888dc3f8c0950f78,5,-0.6584428220031524,True,False,False,False,False,False,False
040d7a91a18a8d2262e45df7c8ea8051,5,,True,False,False,False,False,False,False
b4c254669bc6861dd75db0886ad8bf97,1,1.3276488619821074,True,True,False,True,False,False,False
8a3b0656569be8cae2c31bd2718b3f63,5,0.06531594582870703,True,False,False,True,False,False,False
d6c071bb6550e03c4ec129f737acfc3d,1,1.8906411269366759,True,False,False,True,False,False,False
ad598503d5390301de7d5cd3b1dc2c4d,1,1.4671549940057078,False,True,True,False,False,False,False
3fde8b7313af6b37b84b5c7594d7add0,5,-1.6681014428555185,False,False,False,False,False,False,False
